FEATURE_ID,FEATURE_NAME,FEATURE_CLASS,STATE_ALPHA,STATE_NUMERIC,COUNTY_NAME,COUNTY_NUMERIC,PRIM_LAT_DEC,PRIM_LONG_DEC,ELEV_IN_M,ELEV_IN_FT,MAP_NAME,DATE_CREATED,DATE_EDITED,DESCRIPTION,HISTORY
1531895,Schwabachers Dock,Locale,WA,53,King,33,47.6073205,-122.3406822,7,23,Seattle South,9/1/1993,,,"1896, Miike Maru arrived from Japan, opening regular steamship service between Seattle and Asia. 1897, S.S. Portland brought cargo of gold, setting off Klondike gold rush, and easing Seattle's financial doldrums."
1531896,Pioneer Square,Locale,WA,53,King,33,47.6020428,-122.3326264,13,43,Seattle South,9/1/1993,,,The heart of old Seattle. Location of Yesler's lumber mill.
1531897,Pike Place Market,Locale,WA,53,King,33,47.6089872,-122.3406822,37,121,Seattle South,9/1/1993,,"Covered arcade shelter stalls where fish, fruit, and vegetables are sold. Also handcrafted jewelery, pottery, and other art.",Outlet for local farmers to sell their crops since 1907. Almost turned into a parking lot in 1960s. Architect Victor Steinbrueck held out for preserving the market.
1531898,Arctic Building,Building,WA,53,King,33,47.6031539,-122.3320708,23,75,Seattle South,9/1/1993,,Terra-cotta panels over steel and concrete frame.,
1531899,Rainier Club,Building,WA,53,King,33,47.6053762,-122.3320708,45,148,Seattle South,9/1/1993,,,"Built 1904, though club was organized in 1888. Seattle's first strictly social club for men."
1531901,Bucoda,Populated Place,WA,53,Thurston,67,46.7989899,-122.8698523,80,262,Bucoda,9/10/1979,3/21/2008,,"Name taken from first syllables of pioneers' names: Buckley, Coulter, Davis."
1531905,Pullman,Populated Place,WA,53,Whitman,75,46.7312745,-117.1796158,717,2352,Pullman,9/10/1979,3/21/2008,,"Was named Three Forks, for the three creeks which form South Fork Palouse River. Renamed Pullman on July 4, 1881 for the railroad car."
1531906,R A Long Square,Park,WA,53,Cowlitz,15,46.1392788,-122.938445,7,23,Kelso,9/10/1979,,"Focal point for the city of Longview. Georgian architecture. Includes post office, library, rose garden, hotel. Built 1920s-30s.",
1531909,Seattle Center,Locale,WA,53,King,33,47.6220426,-122.3498494,35,115,Seattle South,9/10/1979,,"Includes the Space Needle tower, and Pacific Science Center.","Site of 1962 World's Fair, called ""Century 21."""
1531912,Stadium High School,School,WA,53,Pierce,53,47.2659323,-122.447902,76,249,Tacoma North,9/10/1979,,,"Built as a chateau style hotel; begun 1891; construction halted by 1893 financial crash (walls and roof were barely complete), used as storage place for lumber by Northern Pacific; lumber caught fire and gutted the building. 1902, before demolition began, the building was rescued and rebuilt into a much needed high school. Classes opened in 1906."
1531913,Sunnyside,Populated Place,WA,53,Yakima,77,46.3237423,-120.0086538,227,745,Sunnyside,9/10/1979,3/21/2008,,"At end of 1800s, Progressive Brethren settled this area, and sought to establish a community free from liquor, dancing, horseracing, etc. This gave rise to the nickname ""Holy City."""
1531916,Vancouver,Populated Place,WA,53,Clark,11,45.6387281,-122.6614861,56,184,Vancouver,9/10/1979,3/21/2008,,"Many of the nation's military greats served here: Usysses S Grant, George B McClellan, Nelson A Miles, Oliver O Howard, William T Sherman, George C Marshall, Omar Bradley."
1531918,Woodland Park,Park,WA,53,King,33,47.6684313,-122.3462388,85,279,Seattle North,9/10/1979,,,"Began in 1880s, when Guy Phinney kept a herd of deer there. City of Seattle bought the land in 1899. Present Woodland Park Zoo ranks in the top 10 in the United States."
1531919,Wright Seminary,School,WA,53,Pierce,53,47.2689878,-122.4595689,63,207,Tacoma North,9/10/1979,,,"Began in 1884. Endowed as a girls' seminary by Charles Wright, whose daughter Annie had died. Now co-ed, it is still a highly regarded private school."
1531921,Circle (historical),Locale,WA,53,Okanogan,47,48.9385069,-119.3042203,792,2598,Mount Hull,8/1/1990,,,Named because the railroad that ran through town had to go in a circular grade so as not to be too steep.
1531928,Okanogan County,Civil,WA,53,Okanogan,47,48.5488508,-119.7407873,795,2608,Conconully East,1/1/1991,1/8/2013,"LATLONG, QUAD and MAPNAME elements are truncated -8/92",
1531933,King County,Civil,WA,53,King,33,47.4908429,-121.8358289,654,2146,North Bend,1/1/1991,1/8/2013,,"Originally named for William Rufus King, United States Vice President, 1853-57. In 1985, the King County Council changed the name origin to honor Dr. Martin Luther King."
1531937,United Nations Creek,Stream,WA,53,King,33,47.4023227,-122.1576193,103,338,Renton,11/1/1993,,"Flows NW to Big Soos Creek, 2.4 km (1.5 mi) SW of Lake Youngs and 10.5 km (6.5 mi) SE of Renton.","This stream was named by students from 4 elementary school who participated in the Global Youth Forum on the Environment at the United Nations; the students are involved in a salmon enhancement program whereby fish raised in a controlled environment are introduced into a natural stream habitat, which they named United Nations Creek."
1531938,Goodeve Creek,Stream,WA,53,Stevens,65,48.9424121,-117.7352594,404,1325,Boundary,12/31/1992,,Flows S to Franklin D. Roosevelt Lake in the Columbia River.,"Named for Arthur S. Goodeve, former Mayor of Rossland, British Columbia, Canada."
1531941,South Coldwater Creek,Stream,WA,53,Cowlitz,15,46.2889449,-122.2669637,760,2493,Elk Rock,12/31/1992,7/25/2011,New coordinates from after Mount Saint Helens eruption.,
1531942,North Fork Rock Creek,Stream,WA,53,Spokane,63,47.4396213,-117.1026895,734,2408,Setters,12/31/1992,,"Heads in Idaho and flows NE and then W to Rock Creek, 3.2 km (2 mi) SE of Rockford, Washington.  (US-T121)",
1531943,Condit Dam (historical),Dam,WA,53,Klickitat,39,45.7673415,-121.5378516,91,299,Penny Ridge,11/1/1991,11/1/2011,Dam was removed October 2011,
1532065,Tsugawa Brothers Reservoir,Reservoir,WA,53,Clark,11,45.877386,-122.5807314,216,709,Ariel,11/1/1991,12/31/2011,,Named for the owners of the land where lake is situated.
1532070,Ladd Pond Dam (historical),Dam,WA,53,Lewis,41,46.6014975,-122.2278826,357,1171,Glenoma,11/1/1991,,abandoned,
1532312,H and H Reservoir Number One,Reservoir,WA,53,Chelan,7,47.332399,-120.3983163,1300,4265,Mission Peak,11/1/1991,12/31/2011,,Also compiled in Phase I from the U.S. Geological Survey topographic map.
1532412,Hemlock Dam (historical),Dam,WA,53,Skamania,59,45.8031713,-121.9361933,338,1109,Stabler,11/1/1991,10/18/2009,,Built in 1937 by the Civilian Conservation Corps; dismantled in 2009.
1532413,Trout Creek Pond (historical),Reservoir,WA,53,Skamania,59,45.8026704,-121.935802,339,1112,Stabler,11/1/1991,10/27/2014,,"Removed in 2009, as a result of Hemlock Dam being dismantled."
1532425,Merry Lake,Reservoir,WA,53,Grant,25,46.8449196,-119.8529284,166,545,Beverly SE,11/1/1991,8/10/2014,Located in Lower Crab Creek Wildlife Area,
1532427,Lenice Lake,Reservoir,WA,53,Grant,25,46.8394422,-119.8333306,165,541,Beverly SE,11/1/1991,8/10/2014,Located in Lower Crab Creek Wildlife Area,
1532477,Youngs Lake Old Inlet Dam (historical),Dam,WA,53,King,33,47.4214897,-122.1028962,155,509,Maple Valley,11/1/1991,,Youngs Lake Old Inlet Dam has been replaced by Lake Youngs Inlet Dam.,
1532520,H and H Reservoir Number Two,Reservoir,WA,53,Chelan,7,47.3361363,-120.3984651,1256,4121,Mission Peak,11/1/1991,12/31/2011,,Also compiled in Phase I from the U.S. Geological Survey topographic map.
1532613,Orrs Pond,Reservoir,WA,53,Island,29,47.9682983,-122.3615436,60,197,Mukilteo,11/1/1991,6/28/2011,As south end of Whidbey Island,
1532738,Coes Dam (historical),Dam,WA,53,Skamania,59,46.2664993,-122.1612075,1040,3412,Spirit Lake West,11/1/1991,5/20/2011,,"The dam is now submerged in Spirit Lake (q.v.), and buried in debris as a result of the pyroclastic flow resulting from the eruption of Mount Saint Helens (q.v.) on May 18, 1980"
1532837,White Swan Mill Ponds,Reservoir,WA,53,Yakima,77,46.3748479,-120.7561807,314,1030,Medicine Valley,11/1/1991,,Includes 3 Ponds,
1523375,Morrison Creek,Stream,WA,53,Skamania,59,46.0760291,-121.5342808,936,3071,Trout Lake,9/10/1979,2/7/2011,Flows S into Wicky Creek,
1523430,Mount Si High School,School,WA,53,King,33,47.5224951,-121.8167127,130,427,Snoqualmie,9/10/1979,9/15/2010,"8651 Meadowbrook Way Southeast, Snoqualmie, WA  98065-9564",
1523479,Mud Lake,Lake,WA,53,Okanogan,47,48.5965393,-119.6317293,644,2113,Conconully East,9/10/1979,,"At the head of South Fork Pine Creek, 3.1 miles NW of Medicine Lake and 6.2 miles NE of Conconully.",
1523606,Etienne Creek,Stream,WA,53,Chelan,7,47.4440107,-120.6631383,700,2297,Blewett,9/10/1979,6/1/2009,"In Wenatchee National Forest, heads on the E slope of the Wenatchee Mountains, flows NE to enter Peshastin Creek at the N end of Windmill Point.","Named for Antoine Etienne, a freed slave who lived along the stream."
1523622,Neori Lake,Lake,WA,53,Skagit,57,48.4280575,-121.2650722,1372,4501,Snowking Mountain,9/10/1979,7/12/2013,One of four lakes known as Found Lakes.,
1523692,Noname Creek,Stream,WA,53,Whatcom,73,48.8942978,-121.06318,492,1614,Hozomeen Mountain,9/10/1979,,Heads in Noname Lake and flows NE to Ross Lake 9.5 miles SE of Mount Spickard.,
1523696,Noname Lake,Lake,WA,53,Whatcom,73,48.8503002,-121.1129416,1178,3865,Pumpkin Mountain,9/10/1979,6/28/2011,"At the head of Noname Creek 3.5 miles W of Ross Lake, 10 miles SE of Mount Spickard.",
1523757,North Fork Chickadee Creek,Stream,WA,53,Okanogan,47,48.7762602,-119.774521,1353,4439,Duncan Ridge,9/10/1979,,Flows NE to Chickadee Creek 11.3 km (7 mi) SW of Loomis.,
1523782,North Fork Goldsborough Creek,Stream,WA,53,Mason,45,47.2050935,-123.2279321,69,226,Shelton Valley,9/10/1979,,Flows SW to join South Fork Goldsborough Creek to form Goldsborough Creek 2.4 km (1.5 mi) S of Dayton and 9.7 km (6 mi) W of Shelton.  (US-T121),
1523820,North Fork Pine Creek,Stream,WA,53,Okanogan,47,48.5934847,-119.5628366,424,1391,Riverside,9/10/1979,,Heads in an unnamed lake SE of Aeneas Mountain and flows S to join the South Fork to form Pine Creek 9 miles E of Conconully.,
1523846,North Fork Sol Duc River,Stream,WA,53,Clallam,9,48.0406403,-123.9502025,332,1089,Mount Muller,12/31/1992,,"Heads on the W slope of Mount Appleton, flows NW to the Sol Duc River, 4 km (2.5 mi) SW of Fairholm and 6.4 km (4 mi) SE of Mount Muller.",
1523861,North Fork Tieton River,Stream,WA,53,Yakima,77,46.6359489,-121.2617484,893,2930,Spiral Butte,9/10/1979,,"Heads on McCall Glacier near the summit of the Cascade Range and flowing generally NE, through Clear Lake, to Rimrock Lake just NE of Kamiakin Butte.",
1523863,North Fork Tilton River,Stream,WA,53,Lewis,41,46.5831632,-122.355386,240,787,Morton,9/10/1979,,heads at the junction of Winnie and Little Creeks and flows SE to Tilton River 4 mi NW of Morton,
1523923,Northwestern Lake (historical),Reservoir,WA,53,Klickitat,39,45.7744416,-121.5301177,91,299,Penny Ridge,9/10/1979,11/2/2011,Condit Dam was removed in October 2011,
1523928,Nueske Creek,Stream,WA,53,Ferry,19,48.5779526,-118.2791686,728,2388,South Huckleberry Mountain,9/10/1979,,Flows N to Sherman Creek 16.1 km (10 mi) WSW of the community of Kettle Falls.,
1523935,O'Farrell Lookout (historical),Tower,WA,53,Pierce,53,47.0648258,-121.945386,981,3218,Old Baldy Mountain,9/10/1979,6/20/2011,Wooden Live-in Tower,Est. 1934. Gone 1960.
1523961,Obscurity Lake,Lake,WA,53,Skamania,59,46.3335858,-122.1094309,1328,4357,Spirit Lake East,9/10/1979,7/3/2013,4.8 km (3 mi) N of Spirit Lake and 16.1 km (10 mi) N of Mount Saint Helens.,
1524166,Panorama Dome,Summit,WA,53,Whatcom,73,48.8531797,-121.6781965,1530,5020,Shuksan Arm,9/10/1979,,In the Cascade Range 8 miles NE of Mount Baker.,
1524335,Perfection Lake,Lake,WA,53,Chelan,7,47.4776193,-120.8134206,2303,7556,Enchantment Lakes,9/10/1979,,.1 mi SE of Inspiration Lake and 5 mi E of Mount Stuart,
1524420,Mount Pilchuck,Summit,WA,53,Snohomish,61,48.0578807,-121.7967924,1584,5197,Verlot,9/10/1979,,"In the Cascade Mountains, 4 km (2.5 mi) SW of Verlot and 12.9 km (8 mi) ESE of Granite Falls.",
1524440,Pine Creek,Stream,WA,53,Okanogan,47,48.5573741,-119.5503338,295,968,Riverside,9/10/1979,,Heads at the junction of its north and south forks and flows S to Booher Lake in Wagonroad Coulee 9.3 miles E of Conconully.,
1524517,Plumbago Creek,Stream,WA,53,Skagit,57,48.6120562,-122.0976532,156,512,Lyman,9/10/1979,,"Flows NE to South Fork Nooksack River, 0.8 mile N of Roaring Creek and 9.5 miles NE of Sedro-Woolley.","Prior to 1981 Board on Geographic Names (BGN) decision, this name applied to another stream, located approximately 1 mi to the northeast."
1524584,Port Angeles High School,School,WA,53,Clallam,9,48.100676,-123.4411069,105,344,Port Angeles,9/10/1979,9/15/2010,"304 East Park Avenue, Port Angeles, WA  98362",
1524610,Wiseman Creek,Stream,WA,53,Skagit,57,48.5064978,-122.1359865,14,46,Sedro-Woolley North,9/10/1979,,Flows S to the Skagit River 3.5 miles SW of Lyman and 4.5 miles E of Sedro-Woolley.,
1533687,Washington Air Museum Heliport,Airport,WA,53,King,33,47.33399,-122.0237258,161,528,Black Diamond,3/1/1990,,Facility is located 3 mi NW from Black Diamond,
1533688,Evergreen Sky Ranch Airport,Airport,WA,53,King,33,47.26816,-122.06789,178,584,Black Diamond,3/1/1990,4/25/2013,Facility is located 3 mi SSW from Black Diamond,
1533689,Black Diamond Airport,Airport,WA,53,King,33,47.31566,-122.00984,176,577,Black Diamond,3/1/1990,4/25/2013,Facility is located 1 mi NW from Black Diamond,
1533690,Blaine Municipal Airport,Airport,WA,53,Whatcom,73,48.98956,-122.73184,22,72,Blaine,3/1/1990,12/3/2012,Facility is located 1 mi E from Blaine,
1533691,Blakely Island Airport,Airport,WA,53,San Juan,55,48.580007,-122.8236204,20,66,Blakely Island,3/1/1990,4/25/2013,Facility is located less than 1 mi NW from Blakely Island,
1533692,Bremerton National Airport,Airport,WA,53,Kitsap,35,47.49275,-122.76243,135,443,Belfair,3/1/1990,4/25/2013,Facility is located 8 mi SW from Bremerton,
1533693,Leisureland Airpark,Airport,WA,53,Kitsap,35,47.6075,-122.77444,123,404,Wildcat Lake,3/1/1990,4/25/2013,Facility is located 5 mi W from Bremerton,
1533694,Anderson Field Airport,Airport,WA,53,Okanogan,47,48.1040831,-119.7194296,280,919,Bridgeport,3/1/1990,4/25/2013,Facility is located 3 mi E from Brewster,
1533695,Flying H Ranch Airport,Airport,WA,53,Pierce,53,47.18385,-122.11998,178,584,Buckley,3/1/1990,4/25/2013,Facility is located 4 mi NW from Buckley,
1533696,Buena Airport,Airport,WA,53,Yakima,77,46.443915,-120.3404222,248,814,Toppenish,3/1/1990,4/25/2013,Facility is located 1 mi NW from Buena,
1533697,Skagit Regional Airport,Airport,WA,53,Skagit,57,48.4692724,-122.4218299,33,108,La Conner,3/1/1990,2/1/2011,Facility is located 3 mi W from Burlington/Mount Vernon,
1533698,Bayview Farms Airport,Airport,WA,53,Skagit,57,48.52094,-122.46517,3,10,Bow,3/1/1990,4/25/2013,Facility is located 6 mi NW from Burlington,
1533699,Grove Field Airport,Airport,WA,53,Clark,11,45.62778,-122.40417,127,417,Lacamas Creek,3/1/1990,4/25/2013,Facility is located 3 mi N from Camas,
1533700,Cashmere-Dryden Airport,Airport,WA,53,Chelan,7,47.5147547,-120.4840759,258,846,Cashmere,3/1/1990,4/25/2013,Facility is located 1 mi SW from Cashmere,
1533701,Cascade Heliport,Airport,WA,53,Chelan,7,47.5248465,-120.4706358,239,784,Cashmere,3/1/1990,,Facility is located less than 1 mi N from Cashmere,
1533702,Flying K Ranch Airport,Airport,WA,53,Cowlitz,15,46.32928,-122.88623,40,131,Castle Rock,3/1/1990,4/25/2013,Facility is located 3 mi N from Castle Rock,
1533703,Cougar Flat Airstrip,Airport,WA,53,Cowlitz,15,46.29261,-122.95039,57,187,Castle Rock,3/1/1990,12/3/2012,Facility is located 2 mi NW from Castle Rock,
1533704,Center Island Airport,Airport,WA,53,San Juan,55,48.4901,-122.83212,31,102,Lopez Pass,3/1/1990,4/25/2013,Facility is located less than 1 mi from Center Island,
1533705,Chehalis-Centralia Airport,Airport,WA,53,Lewis,41,46.6741626,-122.9855747,51,167,Centralia,3/1/1990,4/25/2013,Facility is located 1 mi W from Chehalis,
1533706,Hartley Airport,Airport,WA,53,Lewis,41,46.6198263,-122.9651268,122,400,Napavine,3/1/1990,,Facility is located 3 mi SW from Chehalis,
1533707,Lake Chelan Airport,Airport,WA,53,Chelan,7,47.86597,-119.94271,383,1257,Chelan Falls,3/1/1990,4/25/2013,Facility is located 3 mi NE from Chelan,
1533708,Sand Canyon Airport,Airport,WA,53,Stevens,65,48.3156588,-117.7417546,635,2083,Chewelah,3/1/1990,4/25/2013,Facility is located 2 mi N from Chewelah,
1533709,O and M Facilities Heliport,Airport,WA,53,Asotin,3,46.4221059,-117.0390469,225,738,Clarkston,3/1/1990,,Facility is located less than 1 mi SW from Clarkston,
1533710,Cross Winds Airport,Airport,WA,53,Spokane,63,47.9789442,-117.5260555,672,2205,Clayton,3/1/1990,4/25/2013,Facility is located 2 mi SE from Clayton,
1533712,De Vere Field Airport,Airport,WA,53,Kittitas,37,47.17773,-120.8538658,560,1837,Teanaway,3/1/1990,4/25/2013,Facility is located 3 mi E from Cle Elum,
1533713,Port of Whitman Business Air Center Airport,Airport,WA,53,Whitman,75,46.8577769,-117.4147589,657,2155,Wilcox,3/1/1990,4/25/2013,Facility is located 3 mi SW from Colfax,
1533714,Lower Granite Dam Heliport,Airport,WA,53,Garfield,23,46.6607146,-117.431016,195,640,Almota,3/1/1990,,Facility is located 16 mi S from Colfax,
1533715,Lower Granite State Airport,Airport,WA,53,Whitman,75,46.6731585,-117.4415382,213,699,Almota,3/1/1990,4/25/2013,Facility is located 13 mi S from Colfax,
1533716,Whitman Community Hospital Heliport,Airport,WA,53,Whitman,75,46.6734925,-117.4426836,212,696,Almota,3/1/1990,,Facility is located less than 1 mi N from Colfax,
1533717,Martin Field Airport,Airport,WA,53,Walla Walla,71,46.0468885,-118.4146304,224,735,College Place,3/1/1990,4/25/2013,Facility is located 1 mi W from College Place,
1533718,Colville Municipal Airport,Airport,WA,53,Stevens,65,48.5446643,-117.8814628,571,1873,Colville,3/1/1990,4/25/2013,Facility is located 1 mi E from Colville,
1533719,Erickson Ranch Airport,Airport,WA,53,Stevens,65,48.3923962,-118.0985989,872,2861,Kentry Ridge,3/1/1990,,Facility is located 14 mi SW from Colville,
1533720,Concrete Municipal Airport,Airport,WA,53,Skagit,57,48.529003,-121.7679185,61,200,Grandy Lake,3/1/1990,,Facility is located 1 mi SW from Concrete,
1533721,Connell City Airport,Airport,WA,53,Franklin,21,46.660568,-118.8328413,281,922,Connell,3/1/1990,4/25/2013,Facility is located 2 mi E from Connell,
1533722,Copalis State Airport,Airport,WA,53,Grays Harbor,27,47.1133493,-124.1836114,4,13,Copalis Beach,3/1/1990,6/18/2013,Facility is located 2 mi NW from Copalis,
1533723,Cougar Heliport,Airport,WA,53,Cowlitz,15,46.0537215,-122.3012081,181,594,Cougar,3/1/1990,,Facility is located less than 1 mi W from Cougar,
1533724,The Mountain Airpark,Airport,WA,53,Cowlitz,15,46.0039995,-122.3512084,158,518,Cougar,3/1/1990,,Facility is located 3 mi SW from Cougar,
1533725,Mount St Helen's Aero Ranch Airport,Airport,WA,53,Cowlitz,15,45.9927683,-122.3787564,135,443,Amboy,3/1/1990,4/25/2013,Facility is located 5 mi SW from Cougar,
1533726,Coulee City Airport,Airport,WA,53,Grant,25,47.6131421,-119.2511989,544,1785,Coulee City,3/1/1990,4/25/2013,The facility is located 2 mi E from Coulee City,
1533727,Coupeville Airpark,Airport,WA,53,Island,29,48.1907101,-122.6417253,59,194,Coupeville,3/1/1990,4/25/2013,Facility is located 3 mi S from Coupeville,
1533728,Curlew Airport,Airport,WA,53,Ferry,19,48.8887826,-118.6066942,589,1932,Curlew,3/1/1990,,Facility is located 1 mi W from Curlew,
1533729,Curtis Airport,Airport,WA,53,Lewis,41,46.5913546,-123.103902,74,243,Curtis,3/1/1990,4/25/2013,Facility is located 1 mi NE from Curtis,
1533730,Darrington Municipal Airport,Airport,WA,53,Snohomish,61,48.2580228,-121.6109876,168,551,Darrington,3/1/1990,4/25/2013,Facility is located less than 1 mi N from Darrington,
1533731,Hiline Heliport,Airport,WA,53,Snohomish,61,48.2642759,-121.5917919,156,512,Darrington,3/1/1990,,Facility is located 1 mi NE from Darrington,
1533732,Davenport Airport,Airport,WA,53,Lincoln,43,47.6550094,-118.1640396,734,2408,Davenport,3/1/1990,4/25/2013,Facility is located 1 mi W from Davenport,
1533733,7 Bays Airport,Airport,WA,53,Lincoln,43,47.8499165,-118.3326234,473,1552,Olsen Canyon,3/1/1990,4/25/2013,Facility is located 14 mi NW from Davenport,
1533734,Dayton Airport,Airport,WA,53,Columbia,13,46.3793096,-117.9468806,594,1949,Tucannon,3/1/1990,,Facility is located 4 mi NE from Dayton,
1533735,Decatur Shores Airport,Airport,WA,53,San Juan,55,48.49983,-122.81378,6,20,Lopez Pass,3/1/1990,4/25/2013,Facility is located less than 1 mi W from Decatur,
1533736,Decatur (Jones) Airport,Airport,WA,53,San Juan,55,48.5101,-122.80296,41,135,Blakely Island,3/1/1990,4/25/2013,Facility is located 9 mi W from Decatur Island,
1533737,Deer Park Airport,Airport,WA,53,Spokane,63,47.9657811,-117.4337075,670,2198,Deer Park,3/1/1990,4/25/2013,Facility is located 3 mi NE from Deer Park,
1533738,Pete's Airport,Airport,WA,53,Spokane,63,47.84156,-117.44689,667,2188,Dartford,3/1/1990,4/25/2013,Facility is located less than 1 mi N from Deer Park,
1533739,Fielding Airport,Airport,WA,53,Spokane,63,47.8843358,-117.5135582,647,2123,Clayton,3/1/1990,,Facility is located 5 mi S from Deer Park,
1533740,Easton State Airport,Airport,WA,53,Kittitas,37,47.2540391,-121.1849307,676,2218,Kachess Lake,3/1/1990,4/25/2013,Facility is located 2 mi N from Easton,
1533741,Orcas Island Airport,Airport,WA,53,San Juan,55,48.7062738,-122.9096271,9,30,Eastsound,3/1/1990,4/25/2013,Facility is located 1 mi N from Eastsound,
1533742,Waldronaire Airport,Airport,WA,53,San Juan,55,48.71177,-123.01824,44,144,Waldron Island,3/1/1990,4/25/2013,Facility is located 3 mi W from East Sound,
1533743,Hansen Heliport,Airport,WA,53,Grant,25,47.4362381,-120.2795154,321,1053,Wenatchee,3/1/1990,,Facility is located 3 mi NE from East Wenatchee,
1533744,Swanson Airport,Airport,WA,53,Pierce,53,46.87177,-122.25733,257,843,Eatonville,3/1/1990,4/25/2013,Facility is located 1 mi NE from Eatonville,
1533745,Asplund Field,Airport,WA,53,Pierce,53,46.8917687,-122.3806721,234,768,Harts Lake,3/1/1990,,Facility is located 5 mi W from Eatonville,
1533746,Stevens Memorial Hospital Heliport,Airport,WA,53,Snohomish,61,47.803708,-122.3342978,114,374,Edmonds East,3/1/1990,,Facility is located 2 mi E from Edmonds,
1533747,Grand Coulee Dam Airport,Airport,WA,53,Grant,25,47.9203247,-119.083781,490,1608,Electric City,3/1/1990,4/25/2013,Facility is located 2 mi SW from Electric City,
1533748,Mount Spokane West Airpark,Airport,WA,53,Spokane,63,47.9657303,-117.2399342,727,2385,Mount Kit Carson,3/1/1990,,Facility is located 4 mi SE from Elk,
1533749,Bowers Field Airport,Airport,WA,53,Kittitas,37,47.0298718,-120.5323991,526,1726,Ellensburg North,3/1/1990,4/25/2013,Facility is located 2 mi N from Ellensburg,
1533750,J K D Farms Airport,Airport,WA,53,Kittitas,37,46.97429,-120.46201,476,1562,Kittitas,3/1/1990,4/25/2013,Facility is located 4 mi SE from Ellensburg,
1533751,Elma Municipal Airport,Airport,WA,53,Grays Harbor,27,46.9911947,-123.4295105,8,26,South Elma,3/1/1990,4/25/2013,Facility is located 1 mi SW from Elma,
1533752,D and B Airpark,Airport,WA,53,Grays Harbor,27,46.9691983,-123.3852827,22,72,South Elma,3/1/1990,4/25/2013,Facility is located 3 mi SE from Elma,
1533753,My Airport,Airport,WA,53,Grays Harbor,27,46.9752651,-123.4752232,29,95,South Elma,3/1/1990,4/25/2013,Facility is located 9 mi SW from Elma,
1533754,Endicott Airport,Airport,WA,53,Whitman,75,46.9357174,-117.7093715,509,1670,Endicott,3/1/1990,,Facility is located 1 mi NW from Endicott,
1533755,Enumclaw Airport,Airport,WA,53,King,33,47.19566,-122.02206,223,732,Buckley,3/1/1990,4/25/2013,Facility is located 1 mi SW from Enumclaw,
1533756,Bryan Airport,Airport,WA,53,King,33,47.2095455,-122.2012288,209,686,Sumner,3/1/1990,,Facility is located 4 mi W from Enumclaw,
1533757,Bergseth Field Airport,Airport,WA,53,King,33,47.24357,-121.92455,327,1073,Enumclaw,3/1/1990,4/25/2013,Facility is located 4 mi NE from Enumclaw,
1533758,Ephrata Municipal Airport,Airport,WA,53,Grant,25,47.3114855,-119.5197526,384,1260,Ephrata,3/1/1990,4/25/2013,Facility is located 2 mi SE from Ephrata,
1533759,Rimrock Meadows Airport,Airport,WA,53,Douglas,17,47.5159701,-119.7364364,469,1539,Jameson Lake SW,3/1/1990,,Facility is located 16 mi NW from Ephrata,
1533760,Columbia Basin Hospital Heliport,Airport,WA,53,Grant,25,47.3143051,-119.5475377,401,1316,Ephrata,3/1/1990,,Facility is located less than 1 mi SE from Ephrata,
1533761,Ethel International Airport,Airport,WA,53,Lewis,41,46.5307542,-122.6869009,177,581,Onalaska,3/1/1990,4/25/2013,Facility is located 2 mi E from Ethel,
1533762,Snohomish County Airport (Paine Field),Airport,WA,53,Snohomish,61,47.90763,-122.28159,180,591,Mukilteo,3/1/1990,4/25/2013,Facility is located 6 mi SW from Everett,
1533763,Boeing-Everett Ramp Site 2 Heliport,Airport,WA,53,Snohomish,61,47.9223179,-122.2787461,174,571,Mukilteo,3/1/1990,,Facility is located 4 mi SW from Everett,
1533764,Heineck Farm Airport,Airport,WA,53,Snohomish,61,48.0051,-122.13374,2,7,Marysville,3/1/1990,4/25/2013,Facility is located 2 mi E from Everett,
1533765,Calkins Equipment Company Heliport,Airport,WA,53,Snohomish,61,47.9795405,-122.1862456,6,20,Everett,3/1/1990,,Facility is located 8 mi SE from Everett,
1533766,Providence Hospital Heliport,Airport,WA,53,Snohomish,61,47.9762068,-122.2156909,40,131,Everett,3/1/1990,,Facility is located less than 1 mi S from Everett,
1533767,General Hospital of Everett Heliport,Airport,WA,53,Snohomish,61,47.99954,-122.2073583,41,135,Everett,3/1/1990,,Facility is located less than 1 mi N from Everett,
1533768,Fall City Airport,Airport,WA,53,King,33,47.5598549,-121.8647398,41,135,Snoqualmie,3/1/1990,4/25/2013,Facility is located 2 mi E from Fall City,
1533769,Meadow Mist Airport,Airport,WA,53,Whatcom,73,48.90872,-122.56461,18,59,Bertrand Creek,3/1/1990,4/25/2013,Facility is located 4 mi NE from Ferndale,
1533770,Eagle's Roost Airport,Airport,WA,53,Spokane,63,47.8140536,-117.8207901,537,1762,Long Lake,3/1/1990,,Facility is located 6 mi S from Ford,
1533771,Forks Airport,Airport,WA,53,Clallam,9,47.9377485,-124.3924237,92,302,Forks,3/1/1990,4/25/2013,Facility is located 1 mi SW from Forks,
1533772,Department of Natural Resources Heliport,Airport,WA,53,Clallam,9,47.9500772,-124.3846532,93,305,Forks,3/1/1990,,Facility is located less than 1 mi N from Forks,
1533773,Madigan Hospital Heliport,Airport,WA,53,Pierce,53,47.1039868,-122.5415137,86,282,Fort Lewis,3/1/1990,,Facility is located less than 1 mi E from Fort Lewis,
